src_subject_id,eventname,reshist_addr1_adi_edu_l,reshist_addr1_adi_edu_h,reshist_addr1_adi_work_c,reshist_addr1_adi_income,reshist_addr1_adi_in_dis,reshist_addr1_adi_home_v,reshist_addr1_adi_rent,reshist_addr1_adi_mortg,reshist_addr1_adi_home_o,reshist_addr1_adi_crowd,reshist_addr1_adi_unemp,reshist_addr1_adi_pov,reshist_addr1_adi_b138,reshist_addr1_adi_sp,reshist_addr1_adi_ncar,reshist_addr1_adi_ntel,reshist_addr1_adi_nplumb,reshist_addr1_adi_wsum,reshist_addr1_adi_perc,reshist_addr2_adi_edu_l,reshist_addr2_adi_edu_h,reshist_addr2_adi_work_c,reshist_addr2_adi_income,reshist_addr2_adi_in_dis,reshist_addr2_adi_home_v,reshist_addr2_adi_rent,reshist_addr2_adi_mortg,reshist_addr2_adi_home_o,reshist_addr2_adi_crowd,reshist_addr2_adi_unemp,reshist_addr2_adi_pov,reshist_addr2_adi_b138,reshist_addr2_adi_sp,reshist_addr2_adi_ncar,reshist_addr2_adi_ntel,reshist_addr2_adi_nplumb,reshist_addr2_adi_wsum,reshist_addr2_adi_perc,reshist_addr3_adi_edu_l,reshist_addr3_adi_edu_h,reshist_addr3_adi_work_c,reshist_addr3_adi_income,reshist_addr3_adi_in_dis,reshist_addr3_adi_home_v,reshist_addr3_adi_rent,reshist_addr3_adi_mortg,reshist_addr3_adi_home_o,reshist_addr3_adi_crowd,reshist_addr3_adi_unemp,reshist_addr3_adi_pov,reshist_addr3_adi_b138,reshist_addr3_adi_sp,reshist_addr3_adi_ncar,reshist_addr3_adi_ntel,reshist_addr3_adi_nplumb,reshist_addr3_adi_wsum,reshist_addr3_adi_perc
NDAR_INVP0ETGBGY,baseline_year_1_arm_1,2.9580574,94.348785,96.21451,97984,0,214400,1830,1769,94.679054,0.94258785,4.661654,0.9054326,1.5466816,2.917505,0.7712082,1.1139674,0,95.981636,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP0HH0FHJ,baseline_year_1_arm_1,20.679634,65.48178,84.08805,42149,2.853623,147200,811,1002,43.125,11.529834,10.899411,16.352583,26.242193,25.653496,15.567519,2.8263795,0,110.04495,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP3LDF3U5,baseline_year_1_arm_1,2.9746687,87.915405,93.640236,81648,1.2556394,231700,1389,1433,82.43516,3.1540847,7.779141,6.1614294,11.288163,12.754159,3.1023786,1.499483,0.802005,96.628426,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP3MH0EFB,baseline_year_1_arm_1,2.5672877,94.078674,97.113846,70393,2.4488215,177500,843,1254,68.581276,1.5394913,6.215539,10.033444,20.54561,23.076923,13.654618,0.53547525,0,103.3448,43,2.5672877,94.078674,97.113846,70393,2.4488215,177500,843,1254,68.581276,1.5394913,6.215539,10.033444,20.54561,23.076923,13.654618,0.53547525,0,103.3448,43,,,,,,,,,,,,,,,,,,,
NDAR_INVP64DNDHT,baseline_year_1_arm_1,2.4299066,93.37487,95.57273,69952,2.590969,171400,865,824,82.83527,3.9391575,10.587496,10.169492,18.526161,16.230097,2.6911077,2.1450858,0,104.02181,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP65987U6,baseline_year_1_arm_1,2.6294389,89.86175,92.65833,80324,1.564117,110900,807,1111,92.497696,1.2188659,6.8745303,5.0413847,10.081951,14.446953,2.9676735,0.58293587,4.147926,108.322426,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVNWXUBEN8,baseline_year_1_arm_1,2.7492363,87.364624,90.09483,64777,1.0098168,115500,1013,1000,84.25106,0,3.3932812,2.1390374,9.505484,6.1497326,2.2015655,2.0058708,0,109.96379,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVNWYK8ZNE,baseline_year_1_arm_1,2.7581158,87.62509,97.84376,50883,2.8577466,69800,916,865,64.647194,3.1684027,16.597878,8.052102,18.828697,27.23505,7.6822915,3.8194444,0,116.18215,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP0JX713M,baseline_year_1_arm_1,0,99.05192,95.3599,159297,1.0809907,402300,,2386,97.0892,0,8.591626,0,1.2206572,4.912664,0.8188332,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP0LPUEC2,baseline_year_1_arm_1,4.037685,88.15612,98.2256,50357,2.7488723,81700,1103,891,76.58604,1.5276146,22.949219,16.425993,21.48384,31.588448,4.582844,3.2902467,0,115.10603,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP3NFD934,baseline_year_1_arm_1,1.9471488,92.385254,97.34797,65987,1.4028407,114400,1086,1191,63.68181,1.242236,10.147904,4.8348107,19.821777,27.39726,0.6832298,0.621118,0,109.88191,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP3U1CUBR,baseline_year_1_arm_1,1.3370036,96.02831,97.06905,86382,0.29799145,361700,969,1822,54.835365,0.4587156,4.142857,10.541872,16.636387,17.438423,2.4901705,2.5557013,0,83.707695,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP65TV30G,baseline_year_1_arm_1,0.8225939,95.42089,88.216675,76865,2.2677162,269600,1093,1492,85.38034,3.030303,5.233333,6.662312,14.436148,13.912476,3.5984848,0.80492425,0,93.712395,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP68163M4,baseline_year_1_arm_1,0.9143622,97.54684,94.21437,104761,0.35372365,281600,1183,1525,90.977196,0,4.949349,1.9506598,2.6766417,9.179576,2.4082117,2.6450849,0.6277696,88.81483,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVNWYV2A50,baseline_year_1_arm_1,9.703197,66.095894,98.02158,39444,3.8796577,59000,852,1033,23.946243,5.785124,18.71345,39.548023,42.735043,46.045197,33.471073,0.8264463,0,118.74737,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVNWZ3R1DL,baseline_year_1_arm_1,0.7449697,97.966995,91.0591,110771,1.3503805,360500,1574,2043,82.67064,0.9076012,6.9451885,4.5756083,7.141864,10.852186,1.6135132,0.78154546,0,80.45381,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVNX3RCFCH,baseline_year_1_arm_1,11.022365,68.21086,96.010635,31789,4.5224786,63500,647,682,50.117535,0.8,19.65812,26.340326,48.98249,47.319347,29.828571,7.2,0,119.40619,96,11.022365,68.21086,96.010635,31789,4.5224786,63500,647,682,50.117535,0.8,19.65812,26.340326,48.98249,47.319347,29.828571,7.2,0,119.40619,96,,,,,,,,,,,,,,,,,,,
NDAR_INVP0R0G7PW,baseline_year_1_arm_1,4.0556474,86.55978,96.27581,76557,1.7991198,132600,811,986,86.34648,1.8979334,6.385916,8.281339,19.279404,17.186613,4.9346266,4.428511,0,106.79245,53,3.8347285,90.170135,95.566696,67905,1.3237464,119400,647,931,76.052086,0,8.209483,7.5,17.325056,19.411764,6.719552,5.2263184,0,109.22601,60,,,,,,,,,,,,,,,,,,,
NDAR_INVP0T27M9X,baseline_year_1_arm_1,0.7763222,98.59292,96.49369,44060,2.743343,,1489,,0,4.011194,12.192119,13.559322,31.052156,12.6177025,0,0.37313432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP3UGFYAT,baseline_year_1_arm_1,3.3207428,90.903366,91.9772,85139,2.2134125,365000,1269,2072,63.857258,2.47809,13.154388,7.045172,14.539877,10.277662,2.9918404,1.6016923,0,83.504555,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP6AED57Y,baseline_year_1_arm_1,2.375629,93.152596,93.282265,103965,0.41173473,284200,1480,1689,74.72918,0.20283976,4.5825133,4.197698,4.976303,25.998646,4.5131845,1.6734279,0,88.6312,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP6EV2WUA,baseline_year_1_arm_1,1.580403,95.06124,98.097565,91034,2.3256562,1000001,1678,2693,40.622196,1.9460138,9.131206,6.5625,16.691416,21.5625,7.3446326,2.1343377,0.79656863,22.569452,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVNX4U1RRY,baseline_year_1_arm_1,2.676915,88.23218,93.25971,67500,2.2300587,195000,852,1330,67.43764,0,9.573003,16.97861,19.077028,24.532085,6,0,0,102.07132,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVNX5G08HC,baseline_year_1_arm_1,0.5283019,98.22642,94.13681,110362,0.5542552,268700,1388,1561,96.243095,0,4.318789,1.7559263,5.1951623,3.8630378,0,1.7332329,0,89.25546,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP0UWHEP8,baseline_year_1_arm_1,0.22675736,98.4127,97.50567,116944,-0.345951,391800,2001,2353,97.07346,0,8.506224,4.596888,7.983277,6.2234793,1.3671875,0,0,76.58448,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP3YKZ978,baseline_year_1_arm_1,2.675737,93.8322,93.9038,64306,2.3431218,70500,921,649,60.54614,2.2522523,7.165109,11.680912,23.2414,16.239317,6.6816816,0.8258258,0,114.33451,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP3Z2GJ6J,baseline_year_1_arm_1,3.5714285,89.82143,76.18834,50345,1.2402554,225200,893,1408,57.766212,8.946213,14.329619,8.628659,17.56186,22.110939,6.421515,2.1405048,0,101.50919,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP6NAG8DY,baseline_year_1_arm_1,11.424333,77.299706,88.284134,49871,3.0714705,108200,739,875,49.536877,4.55718,15.378611,12.820513,34.408234,27.14932,13.585555,2.4075665,0,112.7135,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP6U14LUE,baseline_year_1_arm_1,1.6871166,91.93252,96.1851,63201,1.9574631,185500,1084,1243,66.31544,3.3444817,5.286049,11.967872,16.066015,16.2249,6.6332216,2.173913,1.2472885,103.52835,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVNX6AEDBV,baseline_year_1_arm_1,2.5442753,94.961334,96.52733,166875,0.6206856,1000001,1427,3409,64.72752,2.0661156,3.115265,0.7686932,6.4753237,10.482181,4.040404,0,1.4260249,12.331846,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVNX6KVGNJ,baseline_year_1_arm_1,1.181592,95.58458,96.12319,123548,0.19616696,353100,964,1920,96.741425,0,3.2258065,0.42553192,1.5570934,3.9007092,1.4416776,0,0,79.51229,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP0WKD3JY,baseline_year_1_arm_1,1.3888888,96.16013,96.89284,96339,1.9204476,207200,959,934,82.77742,0.8211353,4.3372765,1.9698726,7.909968,9.501739,5.747947,1.1424491,0.25764894,97.06795,31,2.6673505,90.07438,97.15694,36367,3.5442982,76600,852,981,39.152164,0.77021825,23.55839,28.903122,44.752712,32.42594,16.260162,1.711596,0,117.49289,91,,,,,,,,,,,,,,,,,,,
NDAR_INVP12BW7UL,baseline_year_1_arm_1,28.91986,58.58014,90.368454,36380,4.053283,239100,1044,1313,35.29546,26.34672,13.768116,33.849823,55.287148,36.47199,11.459353,2.1547503,2.5151777,102.08358,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP45PB0NA,baseline_year_1_arm_1,4.6799726,79.49071,95.5182,33684,3.6277251,40700,588,470,57.80702,3.9766083,10.526316,29.377432,43.8326,36.96498,23.976608,0.9356725,0.6103764,121.32981,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP47A7DPL,baseline_year_1_arm_1,1.847108,96.95295,96.71015,133604,0.41697338,449500,1366,2052,88.97854,1.7191978,4.4789596,1.199883,1.8708762,5.4433713,1.84944,1.3545194,0,68.992256,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP6YMTHPY,baseline_year_1_arm_1,1.790831,91.63682,92.33371,58795,2.4582741,149800,911,1130,77.07514,2.6332095,8.0447855,6.0288334,13.7800255,19.65924,4.337051,1.9206939,0.43554008,107.52449,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVP6ZT1BJE,baseline_year_1_arm_1,1.0013908,98.49792,93.948616,85050,0.47880414,274900,987,1329,82.15318,1.778766,2.1178029,2.0170674,11.334057,5.5857253,2.8349082,1.1673151,0,92.13763,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR9WMMP2W,baseline_year_1_arm_1,2.3715415,96.04743,95.959595,88000,3.0344467,250000,793,1467,60.68563,2.3088024,9.882965,8.90411,15.681984,18.150684,15.873015,0.86580086,0,94.10923,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR9Z48Y9H,baseline_year_1_arm_1,0.22875817,97.22222,90.67796,63566,2.3036273,186800,923,1017,88.26928,1.8226002,6.7477202,8.848207,29.07332,4.6529365,3.4629405,1.1543134,0.3481288,103.395454,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVRAC0NR51,baseline_year_1_arm_1,2.6160889,93.42708,95.015335,61429,2.5267372,112000,853,933,57.680798,0,2.3220973,3.4623218,16.45097,22.81059,2.0489755,2.4987507,0,110.772224,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR1KAV63D,baseline_year_1_arm_1,0.9259259,99.07407,97.90026,106250,1.6222469,134500,663,1038,86.086205,0.6931317,5.1294823,6.0381355,6.304222,8.262712,9.010712,0.56710774,0,102.63108,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR1KT1MAU,baseline_year_1_arm_1,9.567388,80.11647,99.40239,38529,4.2290325,102900,760,990,29.947176,18.421053,8.644222,31.198347,41.89079,29.752066,24.473684,3.1578948,0,114.72804,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR1TZTUN2,baseline_year_1_arm_1,24.085962,56.433155,90.70022,42147,2.434614,311600,1052,2080,32.030674,25.371286,14.070825,21.944445,36.484295,35.97222,16.769802,1.7326733,0,94.36847,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR40EH36N,baseline_year_1_arm_1,9.943074,85.882355,91.18428,72656,1.3079625,210400,1099,1600,62.329227,9.220452,13.305709,16.839916,32.406796,26.403326,6.705784,5.364627,2.821748,99.87383,36,16.506788,68.88688,84.44498,34926,3.014512,120300,1134,1355,72.30504,4.8428836,14.069936,23.537804,43.702503,32.810272,10.609982,0.66543436,0,113.48578,76,,,,,,,,,,,,,,,,,,,
NDAR_INVR44LUUEZ,baseline_year_1_arm_1,13.817932,72.26127,80.80591,49786,3.1436524,463700,1161,1357,44.158993,4.640614,8.3709135,13.429256,31.982916,15.011991,5.1988835,4.0823445,0,79.017494,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR6R1HRTP,baseline_year_1_arm_1,9.850746,87.731346,94.84266,62169,2.7968814,128400,692,851,54.868805,2.805999,11.728395,10.023493,25.383867,21.534847,16.013546,1.8384131,0,109.15473,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR6R9DHFF,baseline_year_1_arm_1,5.5520306,85.12056,91.1068,42636,3.4392924,145100,633,1066,38.611477,3.5928144,5.504587,17.783735,32.594868,25.290438,8.033932,1.1477046,0,110.184616,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVRAFYUKZZ,baseline_year_1_arm_1,3.853473,87.55946,94.621445,51000,3.0709019,74100,808,746,70.4,2.504105,14.045937,14.939759,23.870554,33.975903,10.221675,0.65681446,0,115.78599,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVRAPG65HL,baseline_year_1_arm_1,35.46423,55.200405,96.06026,33333,4.6944685,26900,803,566,47.768764,3.7674918,13.091641,33.974358,61.10359,63.675213,13.562971,4.305705,1.5359741,122.66163,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR1Z0W0BH,baseline_year_1_arm_1,2.6580036,91.80941,93.55932,76759,1.3062084,234500,1833,2101,86.508415,0.82034457,9.150902,4.5238094,6.8547897,11.047619,1.5176374,0,0,96.89944,31,3.6734693,91.48904,91.18901,63819,1.0800359,183000,1211,1620,78.017815,9.718366,11.153198,3.7563453,12.766666,9.238579,2.538675,0,0,103.62614,44,,,,,,,,,,,,,,,,,,,
NDAR_INVR44PZ3KJ,baseline_year_1_arm_1,4.1889234,87.236435,92.82031,66200,2.365764,145300,644,1246,65.90214,1.2814428,4.108026,4.3103447,13.706022,9.291187,15.424774,1.3289037,0.742115,106.973076,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR4E2D8Z5,baseline_year_1_arm_1,0.2948403,97.0516,94.85095,72313,1.7609878,235300,804,1053,90.09901,1.3013014,4.686347,7.8408427,12.663686,8.016384,6.6066065,2.3523524,0,97.64195,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR6TLLPMG,baseline_year_1_arm_1,0,98.98325,97.47409,86172,0.22036962,364900,1117,1780,50.31915,6.758184,5.392157,1.4084507,5.1400213,5.164319,0.5279831,2.217529,0,83.418,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR6V7FU8U,baseline_year_1_arm_1,0.017304031,96.83336,92.391304,116471,1.7945219,401800,1315,1676,77.10251,2.6623378,3.9705281,0.71701723,8.15142,8.078394,3.2792208,1.2987013,0,75.85029,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVRAR30NKY,baseline_year_1_arm_1,2.564633,91.78904,94.993546,73068,1.3371971,145200,816,1126,91.04564,1.5729454,5.2798824,2.6856241,6.061489,11.848341,1.7302399,1.0617381,0.7259528,106.049126,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVRAZNX234,baseline_year_1_arm_1,2.2328548,95.494415,94.001274,107813,1.3073859,559600,1694,1440,76.759315,0,7.44241,3.4115138,12.998478,7.142857,2.6258206,0.5835157,1.1333333,62.07914,6,2.4941084,95.75805,94.5946,131005,0.85042334,605400,1438,1445,79.85771,0,8.19133,0,9.551974,7.8874793,3.0752532,0.7597684,0,54.661003,5,,,,,,,,,,,,,,,,,,,
NDAR_INVR20CKWHP,baseline_year_1_arm_1,0.9929078,93.65248,93.69889,89143,1.8107071,196100,1128,1389,89.65182,3.0006523,3.2122905,2.9886913,7.236842,10.177706,3.1311154,0.7175473,0,99.01714,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR2160CB7,baseline_year_1_arm_1,5.210918,78.48281,93.4619,49412,3.5845528,131000,698,1164,32.11557,1.2909633,6.0539107,15.222483,29.428572,34.07494,15.243297,8.0436945,0,110.593216,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR22TV84L,baseline_year_1_arm_1,0.3133393,97.85139,95.84866,122153,1.256771,277200,950,1811,65.76811,0,4.611529,0,13.478261,13.534822,12.081006,0,0,86.89471,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR4EUGHE9,baseline_year_1_arm_1,2.9411764,91.911766,94.96855,81366,1.5277333,225600,1109,1437,78.62764,0,3.8790932,4.2432814,15.923367,5.940594,8.787219,2.1060276,0,97.27191,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR4PV7WZ3,baseline_year_1_arm_1,0.78998756,97.28386,85.473785,76152,0.6292137,259700,1112,1671,75.598854,2.5969863,5.241568,5.3396297,8.969724,15.092627,2.1962168,1.9878166,0,94.72296,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR4Z2P93R,baseline_year_1_arm_1,8.038201,84.28174,96.544716,84980,1.7429693,561600,1900,1581,60.186943,7.422267,11.374164,5.1340995,14.819663,15.2490425,5.015045,2.4072216,0,64.92454,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR6YF8VHD,baseline_year_1_arm_1,16.088436,67.72109,88.81988,29931,4.3813753,125000,1090,1438,20.356749,8.300836,23.136248,37.92,49.824562,53.04,32.479107,3.3426185,0,113.720604,77,11.988304,79.31287,96.738396,41795,3.3849797,160000,1063,1452,44.899586,4.300608,16.107193,28.580729,36.328564,37.04427,21.112076,3.475239,0,108.80803,59,,,,,,,,,,,,,,,,,,,
NDAR_INVR6ZXCFE9,baseline_year_1_arm_1,20.721191,68.617714,88.539406,42788,3.2452383,135800,888,1257,58.099625,10,9.489529,23.73567,37.985916,26.904922,7.5,0.71428573,0,111.00105,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVRAZRBGAL,baseline_year_1_arm_1,0.55157197,96.30447,93.8631,90357,0.20917901,200900,884,1430,86.99641,1.7458777,4.3641834,0,7.6004777,9.857142,2.5218234,3.3947623,0,98.4217,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVRB41RYA0,baseline_year_1_arm_1,2.257115,94.97056,95.63574,70446,2.4941382,221900,1569,1595,77.7924,5.5962343,7.472178,10.385965,19.644327,16.14035,1.8305439,1.8828452,0,99.02387,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR238YY1G,baseline_year_1_arm_1,5.678023,80.19372,93.77729,68317,2.233059,172700,684,1037,87.76267,0,13.707018,3.210576,12.920792,11.237016,4.617331,4.680582,0.7075472,104.115555,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR24ACBFH,baseline_year_1_arm_1,0,100,94.757576,134618,0.5528057,379900,1872,2371,91.15233,0,5.0086355,3.7309215,7.581559,9.723007,0.63198835,0,0.9433962,75.3491,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR51XRC0H,baseline_year_1_arm_1,2.1153846,87.59615,97.245766,23125,5.1287146,33500,475,465,33.82353,3.8701622,27.93893,42.11577,49.07508,50.0998,47.4407,2.122347,0,123.44947,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR547JUTN,baseline_year_1_arm_1,3.7282941,89.811035,95.34296,82702,1.4099686,245500,925,1519,72.923256,5.628336,12.1471615,0,7.161125,10.015175,6.5987387,0,0,95.222435,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR729C1T6,baseline_year_1_arm_1,1.022864,95.63779,97.352264,97625,0.65023506,234100,1036,1691,72.94845,1.0896484,5.988456,2.2222223,9.980507,12.666667,4.210005,0.3467063,0,94.2649,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR76W27PF,baseline_year_1_arm_1,0,99.26035,98.09384,44291,2.9203827,,1090,,2.769135,1.1702127,7.4626865,12.572087,24.62406,5.420992,0.5319149,5.744681,0,,,0,99.26035,98.09384,44291,2.9203827,,1090,,2.769135,1.1702127,7.4626865,12.572087,24.62406,5.420992,0.5319149,5.744681,0,,,,,,,,,,,,,,,,,,,,,
NDAR_INVRBTUEV72,baseline_year_1_arm_1,0,98.59485,89.823006,133967,-0.47995397,365000,2001,1613,96.47006,0,4.0747027,0,0.35746202,2.7434843,1.369863,0.4214963,0,76.90951,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVRBUNMARM,baseline_year_1_arm_1,6.1210456,89.85557,93.19845,59521,2.5720613,145500,1064,1040,62.804173,1.6163793,9.716285,13.375224,24.457916,20.556553,1.7241379,3.0711207,0.59142435,107.83112,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR268FVXE,baseline_year_1_arm_1,0.23847377,98.09221,96.71388,122465,0.6244506,262700,761,1594,92.799774,1.4566642,5.614973,1.3712047,8.088025,4.995103,1.8936635,0.43699926,0.3526093,88.262344,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR27YCM3P,baseline_year_1_arm_1,4.171908,76.75053,95.93601,44205,3.2509377,100800,703,603,71.668365,6.322394,13.370787,17.189543,34.126583,20.588236,5.743243,7.7702703,0,114.20266,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR57RHGC2,baseline_year_1_arm_1,0.47766227,98.173645,98.25288,147500,1.0978127,371900,2001,2255,92.98112,0,6.451613,3.041825,5.1737304,3.548796,1.6238868,2.7239392,0,74.37363,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR5EGEA6F,baseline_year_1_arm_1,0.3525955,96.16063,91.40728,81650,1.1815214,211000,1134,1371,87.35162,3.5885167,4.360587,3.3931167,9.685663,14.590403,0.99111414,0.64935064,0,98.61647,34,0.09425071,98.42915,93.69033,97661,2.4556334,247500,1116,1537,82.67125,0.33975086,6.808511,7.2100315,15.882478,17.241379,5.0396376,0.5662514,0,93.00235,25,,,,,,,,,,,,,,,,,,,
NDAR_INVR77YG5G1,baseline_year_1_arm_1,0.78302604,97.853,98.11566,80500,1.9430053,145500,1045,1054,57.01853,2.9578607,6.215722,1.4668367,7.6687636,27.168367,3.1604538,0.9319287,0,105.00941,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR792CLE6,baseline_year_1_arm_1,0.30695024,99.05723,97.31082,97398,2.0968137,357200,977,1489,63.352463,0.46813107,3.7037036,6.8870525,10.6914,7.506887,9.074541,3.6370184,0,82.68588,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVRC3GEEEJ,baseline_year_1_arm_1,0.7894737,98.77193,95.1504,167500,0.7973972,465800,2001,2088,96.44032,0.7633588,4.4014087,1.0158013,6.3715224,5.0790067,1.7811705,0,0,62.82795,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVRC6BE96Y,baseline_year_1_arm_1,2.1821632,93.453514,94.37892,97219,1.817314,310400,1332,1827,60.998264,1.4184397,9.472967,3.4382567,11.557976,8.765133,4.716312,0,0,87.06186,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDAR_INVR28A45T6,baseline_year_1_arm_1,16.818182,70.25974,91.40946,39299,3.448216,173700,783,1299,46.647163,11.695544,9.874826,24.87258,42.89509,24.057085,16.893564,0.990099,0.7963595,107.89477,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
