src_subject_id,STATE,COUNTY,CensusTractFIPS,LOCATION,AREA_SQMI,BlkGrpID,_merge_key,CensusTractFIPS_x,CensusTractFIPS_short,CensusTractFIPS_y,site,site_state,site_state_name
NDAR_INVJJA0RAMJ,CALIFORNIA,Los Angeles,6037128801.0,"Census Tract 1288.01, Los Angeles County, California",0.190009288,60371288012.0,6037128801.0-17.0-12.5836,,,,,,
NDAR_INVXD55JXTK,CALIFORNIA,Los Angeles,6037128802.0,"Census Tract 1288.02, Los Angeles County, California",0.374961413,60371288021.0,6037128802.0-15.5-9.6619,,,,,,
NDAR_INVZVD13ZMG,CALIFORNIA,Los Angeles,6037128802.0,"Census Tract 1288.02, Los Angeles County, California",0.374961413,60371288021.0,6037128802.0-15.5-9.6619,,,,,,
NDAR_INV6MRZ56RM,CALIFORNIA,Los Angeles,6037131010.0,"Census Tract 1310.10, Los Angeles County, California",0.407999003,60371310101.0,6037131010.0-11.833-9.7377,,,,,,
NDAR_INV82N7RUVA,CALIFORNIA,Los Angeles,6037131010.0,"Census Tract 1310.10, Los Angeles County, California",0.407999003,60371310102.0,6037131010.0-14.333-7.063,,,,,,
NDAR_INVBPPLUGKN,CALIFORNIA,Los Angeles,6037131010.0,"Census Tract 1310.10, Los Angeles County, California",0.407999003,60371310102.0,6037131010.0-14.333-7.063,,,,,,
NDAR_INV5C2HRHM2,CALIFORNIA,Los Angeles,6037131020.0,"Census Tract 1310.20, Los Angeles County, California",0.551716206,60371310201.0,6037131020.0-17.667-5.1047,,,,,,
NDAR_INV68DDW0WH,CALIFORNIA,Los Angeles,6037131020.0,"Census Tract 1310.20, Los Angeles County, California",0.551716206,60371310203.0,6037131020.0-16.0-4.2934,,,,,,
NDAR_INV9W3PU5P5,CALIFORNIA,Los Angeles,6037131200.0,"Census Tract 1312, Los Angeles County, California",0.435685605,60371312001.0,6037131200.0-13.5-5.3943,,,,,,
NDAR_INVU6C1J3JP,CALIFORNIA,Los Angeles,6037131200.0,"Census Tract 1312, Los Angeles County, California",0.435685605,60371312001.0,6037131200.0-13.5-5.3943,,,,,,
NDAR_INV5K0EKM7F,CALIFORNIA,Los Angeles,6037131300.0,"Census Tract 1313, Los Angeles County, California",0.431666283,60371313004.0,6037131300.0-16.667-4.206,,,,,,
NDAR_INVA52KHGAJ,CALIFORNIA,Los Angeles,6037131300.0,"Census Tract 1313, Los Angeles County, California",0.431666283,60371313003.0,6037131300.0-11.5-4.7551,,,,,,
NDAR_INVL63XHP8H,CALIFORNIA,Los Angeles,6037131400.0,"Census Tract 1314, Los Angeles County, California",0.427469354,60371314001.0,6037131400.0-12.833-6.2147,,,,,,
NDAR_INV93J5H7BU,CALIFORNIA,Los Angeles,6037131702.0,"Census Tract 1317.02, Los Angeles County, California",0.276955212,60371317022.0,6037131702.0-14.167-6.1519,,,,,,
NDAR_INVFBE9UXHG,CALIFORNIA,Los Angeles,6037131702.0,"Census Tract 1317.02, Los Angeles County, California",0.276955212,60371317021.0,6037131702.0-13.333-6.9025,,,,,,
NDAR_INVLFTH2GG8,CALIFORNIA,Los Angeles,6037131702.0,"Census Tract 1317.02, Los Angeles County, California",0.276955212,60371317021.0,6037131702.0-13.333-6.9025,,,,,,
NDAR_INV3ADKZJ2Z,CALIFORNIA,Los Angeles,6037131800.0,"Census Tract 1318, Los Angeles County, California",0.507952316,60371318002.0,6037131800.0-16.833-5.374,,,,,,
NDAR_INVVB32WMEB,CALIFORNIA,Los Angeles,6037131800.0,"Census Tract 1318, Los Angeles County, California",0.507952316,60371318001.0,6037131800.0-15.167-4.644,,,,,,
NDAR_INV6PUUHUTG,CALIFORNIA,Los Angeles,6037131900.0,"Census Tract 1319, Los Angeles County, California",0.50896622,60371319003.0,6037131900.0-12.667-4.3412,,,,,,
NDAR_INV8JRW2UVW,CALIFORNIA,Los Angeles,6037131900.0,"Census Tract 1319, Los Angeles County, California",0.50896622,60371319004.0,6037131900.0-15.833-4.3551,,,,,,
NDAR_INVGVC01P7F,CALIFORNIA,Los Angeles,6037131900.0,"Census Tract 1319, Los Angeles County, California",0.50896622,60371319002.0,6037131900.0-16.833-3.6566,,,,,,
NDAR_INVV0XR39K2,CALIFORNIA,Los Angeles,6037131900.0,"Census Tract 1319, Los Angeles County, California",0.50896622,60371319003.0,6037131900.0-12.667-4.3412,,,,,,
NDAR_INVUUBJL9X5,CALIFORNIA,Los Angeles,6037132001.0,"Census Tract 1320.01, Los Angeles County, California",0.373996158,60371320011.0,6037132001.0-17.5-3.4953,,,,,,
NDAR_INVWE23RAXV,CALIFORNIA,Los Angeles,6037132001.0,"Census Tract 1320.01, Los Angeles County, California",0.373996158,60371320011.0,6037132001.0-17.5-3.4953,,,,,,
NDAR_INV7R9KB5XY,CALIFORNIA,Los Angeles,6037132101.0,"Census Tract 1321.01, Los Angeles County, California",0.312944551,60371321011.0,6037132101.0-12.333-5.4656,,,,,,
NDAR_INVLWDAW4KR,CALIFORNIA,Los Angeles,6037132102.0,"Census Tract 1321.02, Los Angeles County, California",0.52947287,60371321023.0,6037132102.0-16.333-6.9883,,,,,,
NDAR_INVE9T75A4M,CALIFORNIA,Los Angeles,6037132300.0,"Census Tract 1323, Los Angeles County, California",0.493670403,60371323001.0,6037132300.0-16.667-11.7654,,,,,,
NDAR_INVJGJVLK16,CALIFORNIA,Los Angeles,6037132300.0,"Census Tract 1323, Los Angeles County, California",0.493670403,60371323001.0,6037132300.0-16.667-11.7654,,,,,,
NDAR_INVLVJNK52B,CALIFORNIA,Los Angeles,6037132501.0,"Census Tract 1325.01, Los Angeles County, California",0.270090318,60371325011.0,6037132501.0-13.667-6.9831,,,,,,
NDAR_INVWT60P58U,CALIFORNIA,Los Angeles,6037132501.0,"Census Tract 1325.01, Los Angeles County, California",0.270090318,60371325011.0,6037132501.0-13.667-6.9831,,,,,,
NDAR_INVU1XPGWVY,CALIFORNIA,Los Angeles,6037132502.0,"Census Tract 1325.02, Los Angeles County, California",0.237238057,60371325021.0,6037132502.0-13.167-12.0419,,,,,,
NDAR_INV67J2H4Y1,CALIFORNIA,Los Angeles,6037132700.0,"Census Tract 1327, Los Angeles County, California",0.506131459,60371327004.0,6037132700.0-14.333-5.9842,,,,,,
NDAR_INVT23YJZWZ,CALIFORNIA,Los Angeles,6037132700.0,"Census Tract 1327, Los Angeles County, California",0.506131459,60371327003.0,6037132700.0-14.333-4.0246,,,,,,
NDAR_INVRNY3LMX0,CALIFORNIA,Los Angeles,6037133000.0,"Census Tract 1330, Los Angeles County, California",0.385016281,60371330002.0,6037133000.0-13.5-5.8473,,,,,,
NDAR_INVFW1JLGDT,CALIFORNIA,Los Angeles,6037133100.0,"Census Tract 1331, Los Angeles County, California",0.583524061,60371331004.0,6037133100.0-14.833-5.769,,,,,,
NDAR_INVY62X7UGH,CALIFORNIA,Los Angeles,6037134101.0,"Census Tract 1341.01, Los Angeles County, California",0.411498631,60371341012.0,6037134101.0-14.667-5.1996,,,,,,
NDAR_INVT2CKY5HY,CALIFORNIA,Los Angeles,6037134103.0,"Census Tract 1341.03, Los Angeles County, California",0.401900136,60371341031.0,6037134103.0-13.833-7.4075,,,,,,
NDAR_INV5C9WJ4B3,CALIFORNIA,Los Angeles,6037134302.0,"Census Tract 1343.02, Los Angeles County, California",0.50178897,60371343022.0,6037134302.0-15.0-4.2307,,,,,,
NDAR_INV55285WTD,CALIFORNIA,Los Angeles,6037134302.0,"Census Tract 1343.02, Los Angeles County, California",0.50178897,60371343023.0,6037134302.0-14.833-3.7152,,,,,,
NDAR_INV5310Z6E2,CALIFORNIA,Los Angeles,6037134302.0,"Census Tract 1343.02, Los Angeles County, California",0.50178897,60371343022.0,6037134302.0-15.0-4.2307,,,,,,
NDAR_INVKTJFT8RF,CALIFORNIA,Los Angeles,6037134302.0,"Census Tract 1343.02, Los Angeles County, California",0.50178897,60371343022.0,6037134302.0-15.0-4.2307,,,,,,
NDAR_INVZKDXUC63,CALIFORNIA,Los Angeles,6037134303.0,"Census Tract 1343.03, Los Angeles County, California",0.606462381,60371343033.0,6037134303.0-16.0-3.3831,,,,,,
NDAR_INVX4TMH9ZH,CALIFORNIA,Los Angeles,6037134306.0,"Census Tract 1343.06, Los Angeles County, California",0.239311811,60371343061.0,6037134306.0-15.333-8.1242,,,,,,
NDAR_INV5XZZKLKM,CALIFORNIA,Los Angeles,6037134720.0,"Census Tract 1347.20, Los Angeles County, California",0.382061443,60371347202.0,6037134720.0-16.333-7.3447,,,,,,
NDAR_INVT8JB3RWP,CALIFORNIA,Los Angeles,6037134800.0,"Census Tract 1348, Los Angeles County, California",0.71784856,60371348004.0,6037134800.0-15.167-3.6459,,,,,,
NDAR_INVJKLMWC89,CALIFORNIA,Los Angeles,6037134901.0,"Census Tract 1349.01, Los Angeles County, California",0.406618302,60371349011.0,6037134901.0-15.833-5.9633,,,,,,
NDAR_INV27CF9R4C,CALIFORNIA,Los Angeles,6037134904.0,"Census Tract 1349.04, Los Angeles County, California",0.398413248,60371349041.0,6037134904.0-14.667-7.2896,,,,,,
NDAR_INV8U3ZUTV6,CALIFORNIA,Los Angeles,6037134904.0,"Census Tract 1349.04, Los Angeles County, California",0.398413248,60371349042.0,6037134904.0-11.667-3.3408,,,,,,
NDAR_INV7E2LV7HF,CALIFORNIA,Los Angeles,6037134905.0,"Census Tract 1349.05, Los Angeles County, California",0.998744329,60371349051.0,6037134905.0-15.333-2.7753,,,,,,
NDAR_INV8MJUZ27T,CALIFORNIA,Los Angeles,6037134905.0,"Census Tract 1349.05, Los Angeles County, California",0.998744329,60371349051.0,6037134905.0-15.333-2.7753,,,,,,
NDAR_INVEYAX14LC,CALIFORNIA,Los Angeles,6037135102.0,"Census Tract 1351.02, Los Angeles County, California",0.638329695,60371351022.0,6037135102.0-13.0-3.1206,,,,,,
NDAR_INVNYNVR7NV,CALIFORNIA,Los Angeles,6037135102.0,"Census Tract 1351.02, Los Angeles County, California",0.638329695,60371351023.0,6037135102.0-16.667-2.2954,,,,,,
NDAR_INV190GWDVP,CALIFORNIA,Los Angeles,6037135111.0,"Census Tract 1351.11, Los Angeles County, California",0.396144127,60371351111.0,6037135111.0-15.667-3.6124,,,,,,
NDAR_INV41L5KPJC,CALIFORNIA,Los Angeles,6037135111.0,"Census Tract 1351.11, Los Angeles County, California",0.396144127,60371351112.0,6037135111.0-12.0-4.1837,,,,,,
NDAR_INVBE0PREAC,CALIFORNIA,Los Angeles,6037137103.0,"Census Tract 1371.03, Los Angeles County, California",0.293327481,60371371032.0,6037137103.0-13.833-9.7143,,,,,,
NDAR_INV0Y2153YG,CALIFORNIA,Los Angeles,6037137201.0,"Census Tract 1372.01, Los Angeles County, California",0.768668078,60371372011.0,6037137201.0-16.333-7.2804,,,,,,
NDAR_INVHUL3V5Z7,CALIFORNIA,Los Angeles,6037137201.0,"Census Tract 1372.01, Los Angeles County, California",0.768668078,60371372011.0,6037137201.0-16.333-7.2804,,,,,,
NDAR_INV8DRXTTAT,CALIFORNIA,Los Angeles,6037137302.0,"Census Tract 1373.02, Los Angeles County, California",0.944746806,60371373022.0,6037137302.0-12.5-2.549,,,,,,
NDAR_INVED9YFTFB,CALIFORNIA,Los Angeles,6037137401.0,"Census Tract 1374.01, Los Angeles County, California",0.912287211,60371374013.0,6037137401.0-8.333-2.5135,,,,,,
NDAR_INVU5V3JUB4,CALIFORNIA,Los Angeles,6037137401.0,"Census Tract 1374.01, Los Angeles County, California",0.912287211,60371374013.0,6037137401.0-8.333-2.5135,,,,,,
NDAR_INVCWC53CBP,CALIFORNIA,Los Angeles,6037137501.0,"Census Tract 1375.01, Los Angeles County, California",0.970820274,60371375011.0,6037137501.0-15.167-3.0837,,,,,,
NDAR_INVV019W4NJ,CALIFORNIA,Los Angeles,6037137501.0,"Census Tract 1375.01, Los Angeles County, California",0.970820274,60371375011.0,6037137501.0-15.167-3.0837,,,,,,
NDAR_INVZMACPUER,CALIFORNIA,Los Angeles,6037137501.0,"Census Tract 1375.01, Los Angeles County, California",0.970820274,60371375011.0,6037137501.0-15.167-3.0837,,,,,,
NDAR_INVK8KZDZ2N,CALIFORNIA,Los Angeles,6037137502.0,"Census Tract 1375.02, Los Angeles County, California",0.807038895,60371375023.0,6037137502.0-15.667-3.6046,,,,,,
NDAR_INVX45DG8HN,CALIFORNIA,Los Angeles,6037137502.0,"Census Tract 1375.02, Los Angeles County, California",0.807038895,60371375022.0,6037137502.0-17.0-4.3214,,,,,,
NDAR_INVZRHTXMXD,CALIFORNIA,Los Angeles,6037137502.0,"Census Tract 1375.02, Los Angeles County, California",0.807038895,60371375022.0,6037137502.0-17.0-4.3214,,,,,,
NDAR_INV119ECA10,CALIFORNIA,Los Angeles,6037138000.0,"Census Tract 1380, Los Angeles County, California",1.72672382,60371380002.0,6037138000.0-7.5-1.7877,,,,,,
NDAR_INVL70MDV52,CALIFORNIA,Los Angeles,6037138000.0,"Census Tract 1380, Los Angeles County, California",1.72672382,60371380003.0,6037138000.0-13.5-3.8009,,,,,,
NDAR_INV9A5TCA50,CALIFORNIA,Los Angeles,6037139001.0,"Census Tract 1390.01, Los Angeles County, California",0.478685012,60371390014.0,6037139001.0-15.833-4.7457,,,,,,
NDAR_INVDF4CFND3,CALIFORNIA,Los Angeles,6037139001.0,"Census Tract 1390.01, Los Angeles County, California",0.478685012,60371390011.0,6037139001.0-14.333-9.2845,,,,,,
NDAR_INVT53ZF6N7,CALIFORNIA,Los Angeles,6037139001.0,"Census Tract 1390.01, Los Angeles County, California",0.478685012,60371390012.0,6037139001.0-12.833-8.9857,,,,,,
NDAR_INVTUE4K1JE,CALIFORNIA,Los Angeles,6037139001.0,"Census Tract 1390.01, Los Angeles County, California",0.478685012,60371390012.0,6037139001.0-12.833-8.9857,,,,,,
NDAR_INVZ6X7VT6J,CALIFORNIA,Los Angeles,6037139001.0,"Census Tract 1390.01, Los Angeles County, California",0.478685012,60371390014.0,6037139001.0-15.833-4.7457,,,,,,
NDAR_INV22C4YKXN,CALIFORNIA,Los Angeles,6037139200.0,"Census Tract 1392, Los Angeles County, California",0.444801473,60371392001.0,6037139200.0-14.833-4.8312,,,,,,
NDAR_INV0BKE31EY,CALIFORNIA,Los Angeles,6037139301.0,"Census Tract 1393.01, Los Angeles County, California",1.106435899,60371393011.0,6037139301.0-11.5-1.7197,,,,,,
NDAR_INV3FP11AFU,CALIFORNIA,Los Angeles,6037139301.0,"Census Tract 1393.01, Los Angeles County, California",1.106435899,60371393011.0,6037139301.0-11.5-1.7197,,,,,,
NDAR_INV4M8E1EGF,CALIFORNIA,Los Angeles,6037139301.0,"Census Tract 1393.01, Los Angeles County, California",1.106435899,60371393013.0,6037139301.0-16.5-3.8593,,,,,,
NDAR_INVANDUZADC,CALIFORNIA,Los Angeles,6037139301.0,"Census Tract 1393.01, Los Angeles County, California",1.106435899,60371393013.0,6037139301.0-16.5-3.8593,,,,,,
NDAR_INVGYR34XNB,CALIFORNIA,Los Angeles,6037139301.0,"Census Tract 1393.01, Los Angeles County, California",1.106435899,60371393011.0,6037139301.0-11.5-1.7197,,,,,,
NDAR_INVCNYD3GCA,CALIFORNIA,Los Angeles,6037139302.0,"Census Tract 1393.02, Los Angeles County, California",0.130613673,60371393022.0,6037139302.0-10.167-29.7123,,,,,,
NDAR_INVZ4EUPN6C,CALIFORNIA,Los Angeles,6037139401.0,"Census Tract 1394.01, Los Angeles County, California",0.350294514,60371394011.0,6037139401.0-18.0-3.0108,,,,,,
NDAR_INVDETFEUW4,CALIFORNIA,Los Angeles,6037139502.0,"Census Tract 1395.02, Los Angeles County, California",0.404460378,60371395022.0,6037139502.0-17.333-3.5118,,,,,,
NDAR_INV1CKXVV32,CALIFORNIA,Los Angeles,6037139600.0,"Census Tract 1396, Los Angeles County, California",0.956560755,60371396002.0,6037139600.0-16.667-3.6082,,,,,,
NDAR_INVJ60R0EK4,CALIFORNIA,Los Angeles,6037139600.0,"Census Tract 1396, Los Angeles County, California",0.956560755,60371396002.0,6037139600.0-16.667-3.6082,,,,,,
NDAR_INVHP4DCPG2,CALIFORNIA,Los Angeles,6037139600.0,"Census Tract 1396, Los Angeles County, California",0.956560755,60371396002.0,6037139600.0-16.667-3.6082,,,,,,
NDAR_INV4FXLVCG4,CALIFORNIA,Los Angeles,6037139701.0,"Census Tract 1397.01, Los Angeles County, California",1.311354902,60371397012.0,6037139701.0-17.333-3.0544,,,,,,
NDAR_INVKB7UD17H,CALIFORNIA,Los Angeles,6037139701.0,"Census Tract 1397.01, Los Angeles County, California",1.311354902,60371397013.0,6037139701.0-14.667-2.2581,,,,,,
NDAR_INVN58UMDJ3,CALIFORNIA,Los Angeles,6037139701.0,"Census Tract 1397.01, Los Angeles County, California",1.311354902,60371397013.0,6037139701.0-14.667-2.2581,,,,,,
NDAR_INV0YMH4BW6,CALIFORNIA,Los Angeles,6037139702.0,"Census Tract 1397.02, Los Angeles County, California",3.416681849,60371397022.0,6037139702.0-11.5-1.9401,,,,,,
NDAR_INV27GFX2N7,CALIFORNIA,Los Angeles,6037139702.0,"Census Tract 1397.02, Los Angeles County, California",3.416681849,60371397024.0,6037139702.0-5.5-1.7733,,,,,,
NDAR_INV3ZT6V44L,CALIFORNIA,Los Angeles,6037139702.0,"Census Tract 1397.02, Los Angeles County, California",3.416681849,60371397022.0,6037139702.0-11.5-1.9401,,,,,,
NDAR_INV74B0CYN6,CALIFORNIA,Los Angeles,6037139702.0,"Census Tract 1397.02, Los Angeles County, California",3.416681849,60371397024.0,6037139702.0-5.5-1.7733,,,,,,
NDAR_INVBJ2L8N9D,CALIFORNIA,Los Angeles,6037139702.0,"Census Tract 1397.02, Los Angeles County, California",3.416681849,60371397024.0,6037139702.0-5.5-1.7733,,,,,,
NDAR_INVCL1R63XL,CALIFORNIA,Los Angeles,6037139702.0,"Census Tract 1397.02, Los Angeles County, California",3.416681849,60371397024.0,6037139702.0-5.5-1.7733,,,,,,
NDAR_INVGZW216YD,CALIFORNIA,Los Angeles,6037139702.0,"Census Tract 1397.02, Los Angeles County, California",3.416681849,60371397022.0,6037139702.0-11.5-1.9401,,,,,,
NDAR_INVK0BCW5KA,CALIFORNIA,Los Angeles,6037139702.0,"Census Tract 1397.02, Los Angeles County, California",3.416681849,60371397024.0,6037139702.0-5.5-1.7733,,,,,,
NDAR_INVZVNYXUNB,CALIFORNIA,Los Angeles,6037139702.0,"Census Tract 1397.02, Los Angeles County, California",3.416681849,60371397022.0,6037139702.0-11.5-1.9401,,,,,,
NDAR_INV5UEM3B36,CALIFORNIA,Los Angeles,6037139703.0,"Census Tract 1397.03, Los Angeles County, California",1.825835431,60371397031.0,6037139703.0-6.333-1.0546,,,,,,
NDAR_INV2Z2HJFG1,CALIFORNIA,Los Angeles,6037139801.0,"Census Tract 1398.01, Los Angeles County, California",1.41535109,60371398011.0,6037139801.0-7.5-1.4682,,,,,,
NDAR_INVFCDUAV74,CALIFORNIA,Los Angeles,6037139801.0,"Census Tract 1398.01, Los Angeles County, California",1.41535109,60371398011.0,6037139801.0-7.5-1.4682,,,,,,
NDAR_INVKDZR86PA,CALIFORNIA,Los Angeles,6037139801.0,"Census Tract 1398.01, Los Angeles County, California",1.41535109,60371398011.0,6037139801.0-7.5-1.4682,,,,,,
NDAR_INVC54LRKCR,CALIFORNIA,Los Angeles,6037141101.0,"Census Tract 1411.01, Los Angeles County, California",0.284465282,60371411011.0,6037141101.0-13.667-7.2285,,,,,,
NDAR_INVFBRPT56J,CALIFORNIA,Los Angeles,6037141201.0,"Census Tract 1412.01, Los Angeles County, California",0.267615018,60371412012.0,6037141201.0-16.833-9.4278,,,,,,
NDAR_INVEA7VZ2YU,CALIFORNIA,Los Angeles,6037141202.0,"Census Tract 1412.02, Los Angeles County, California",0.270338968,60371412021.0,6037141202.0-10.0-3.205,,,,,,
NDAR_INVL3UBBTCU,CALIFORNIA,Los Angeles,6037141302.0,"Census Tract 1413.02, Los Angeles County, California",0.492396267,60371413022.0,6037141302.0-14.667-10.9525,,,,,,
NDAR_INVZPEYC15U,CALIFORNIA,Los Angeles,6037141400.0,"Census Tract 1414, Los Angeles County, California",0.771203996,60371414003.0,6037141400.0-15.333-3.9127,,,,,,
NDAR_INV5U7MX7KU,CALIFORNIA,Los Angeles,6037141500.0,"Census Tract 1415, Los Angeles County, California",1.286308466,60371415001.0,6037141500.0-6.5-1.4144,,,,,,
NDAR_INVVB893JHP,CALIFORNIA,Los Angeles,6037141500.0,"Census Tract 1415, Los Angeles County, California",1.286308466,60371415001.0,6037141500.0-6.5-1.4144,,,,,,
NDAR_INV2ZA2LC3N,CALIFORNIA,Los Angeles,6037141700.0,"Census Tract 1417, Los Angeles County, California",1.252554657,60371417002.0,6037141700.0-5.833-1.49,,,,,,
NDAR_INV5PY4J4XG,CALIFORNIA,Los Angeles,6037143300.0,"Census Tract 1433, Los Angeles County, California",0.636768299,60371433002.0,6037143300.0-14.5-13.8917,,,,,,
NDAR_INV78F8PD48,CALIFORNIA,Los Angeles,6037143300.0,"Census Tract 1433, Los Angeles County, California",0.636768299,60371433002.0,6037143300.0-14.5-13.8917,,,,,,
NDAR_INV8CF2117B,CALIFORNIA,Los Angeles,6037143300.0,"Census Tract 1433, Los Angeles County, California",0.636768299,60371433003.0,6037143300.0-12.333-8.8554,,,,,,
NDAR_INVD6PPNY0N,CALIFORNIA,Los Angeles,6037143300.0,"Census Tract 1433, Los Angeles County, California",0.636768299,60371433001.0,6037143300.0-11.667-4.3141,,,,,,
NDAR_INVL03V4BU4,CALIFORNIA,Los Angeles,6037143300.0,"Census Tract 1433, Los Angeles County, California",0.636768299,60371433003.0,6037143300.0-12.333-8.8554,,,,,,
NDAR_INVR9LMGEVE,CALIFORNIA,Los Angeles,6037143300.0,"Census Tract 1433, Los Angeles County, California",0.636768299,60371433005.0,6037143300.0-15.167-7.5577,,,,,,
NDAR_INVRFNBVD1U,CALIFORNIA,Los Angeles,6037143300.0,"Census Tract 1433, Los Angeles County, California",0.636768299,60371433001.0,6037143300.0-11.667-4.3141,,,,,,
NDAR_INVVTKJGFA3,CALIFORNIA,Los Angeles,6037143300.0,"Census Tract 1433, Los Angeles County, California",0.636768299,60371433001.0,6037143300.0-11.667-4.3141,,,,,,
NDAR_INVXRR639H7,CALIFORNIA,Los Angeles,6037143300.0,"Census Tract 1433, Los Angeles County, California",0.636768299,60371433005.0,6037143300.0-15.167-7.5577,,,,,,
NDAR_INV31TXVMM1,CALIFORNIA,Los Angeles,6037143400.0,"Census Tract 1434, Los Angeles County, California",0.671239871,60371434002.0,6037143400.0-14.667-9.1348,,,,,,
NDAR_INV0PHTY15N,CALIFORNIA,Los Angeles,6037143602.0,"Census Tract 1436.02, Los Angeles County, California",0.442301849,60371436021.0,6037143602.0-12.667-6.5619,,,,,,
NDAR_INV15JLE7ZN,CALIFORNIA,Los Angeles,6037143602.0,"Census Tract 1436.02, Los Angeles County, California",0.442301849,60371436022.0,6037143602.0-15.5-4.8299,,,,,,
NDAR_INV4LVCVDEC,CALIFORNIA,Los Angeles,6037143602.0,"Census Tract 1436.02, Los Angeles County, California",0.442301849,60371436021.0,6037143602.0-12.667-6.5619,,,,,,
NDAR_INV7YCFCH49,CALIFORNIA,Los Angeles,6037143602.0,"Census Tract 1436.02, Los Angeles County, California",0.442301849,60371436022.0,6037143602.0-15.5-4.8299,,,,,,
NDAR_INVDWJKX2YR,CALIFORNIA,Los Angeles,6037143602.0,"Census Tract 1436.02, Los Angeles County, California",0.442301849,60371436022.0,6037143602.0-15.5-4.8299,,,,,,
